modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,fieldId,fieldKo,value,unit
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),grossCoolingCapacity,냉방능력,"61,600",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),ratedAirflow,정격 풍량,1800/1350,CFM high/low
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),seer,SEER,17.1,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),seer2,SEER2,16.3,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),soundRating,소음 정격,82,dBA
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),systemPower,시스템 소비전력,4.6,kW
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),ahriNetCoolingCapacity,AHRI 냉방능력,"69,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),capacityClass,용량대,6 Tons,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),eer,EER,12.2,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),grossCoolingCapacity,냉방능력,"72,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),ieer,IEER,17.0,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),ratedAirflow,정격 풍량,2000/1500,CFM high/low
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),soundRating,소음 정격,82,dBA
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),systemPower,시스템 소비전력,5.6,kW
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ahriNetCoolingCapacity,AHRI 냉방능력,"150,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),capacityClass,용량대,13 Tons,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),cop,COP,3.40,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),eer,EER,12.1,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),grossCoolingCapacity,냉방능력,"154,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),heatingCapacity,난방능력,"144,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ieer,IEER,15.7,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ratedAirflow,정격 풍량,4500,CFM
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),systemPower,시스템 소비전력,12.3,kW
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ahriNetCoolingCapacity,AHRI 냉방능력,"176,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),capacityClass,용량대,15 Tons,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),cop,COP,3.40,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),eer,EER,11.1,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),grossCoolingCapacity,냉방능력,"181,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),heatingCapacity,난방능력,"174,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ieer,IEER,15.5,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ratedAirflow,정격 풍량,5500,CFM
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),systemPower,시스템 소비전력,15.8,kW
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ahriNetCoolingCapacity,AHRI 냉방능력,"224,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),capacityClass,용량대,20 Tons,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),cop,COP,3.40,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),eer,EER,11.1,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),grossCoolingCapacity,냉방능력,"232,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),heatingCapacity,난방능력,"224,000",Btu/h
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ieer,IEER,15.5,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),ratedAirflow,정격 풍량,7000,CFM
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),systemPower,시스템 소비전력,20.1,kW
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK048A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),capacityClass,용량대,3.6–28 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK096A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),capacityClass,용량대,28.1–56 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK396A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),capacityClass,용량대,56.1–112 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK048A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),capacityClass,용량대,3.6–28 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK096A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),capacityClass,용량대,28.1–56 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK396A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),capacityClass,용량대,56.1–112 kW,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK594A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),capacityClass,용량대,112.1–168 kW,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP35,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,35,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP35,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,372 – 738,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP50,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,50,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP50,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,516 – 1080,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP60,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,60,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP60,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,630 – 1260,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP71,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,71,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP71,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,732 – 1440,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP100,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,100,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP100,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,978 – 2016,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP125,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,125,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP125,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,1290 – 2520,m³/h
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP140,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),capacityClass,용량대,140,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP140,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text),ratedAirflow,정격 풍량,1380 – 2880,m³/h
